5
none
4
5
5
4
5
5
5
5
3
5
5
5
3
4
5
5
5
5
5
5
5
5
5
5
5
5
4
5
5
5
5
5
5
5
5
5
2
5
5
4
5
5
5
5
5
none
5
5
5
5
5
5
5
5
5
2
5
5
5
5
5
4
3
5
5
none
5
5
5
5
5
2
5
5
5
5
5
5
5
4
4
3
5
5
5
3
5
5
4
5
5
5
5
5
5
4
5
5
5
